gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000158321.19,582.511420009992,-0.45642961029774604,0.33421763931929127,-1.3656658314844383,0.17204387354089623,0.4286311523022705,AUTS2
ENSG00000271092.5,9.982503676847205,-0.6770057610643562,0.49575461259948644,-1.3656065800668609,0.17206248015713654,0.4286311523022705,TLCD4-RWDD3
ENSG00000100697.17,1594.757602704237,-0.17400259292689704,0.12741763692270108,-1.3656083814555209,0.17206191444810015,0.4286311523022705,DICER1
ENSG00000166436.18,261.8394362650153,0.26724202505309447,0.19570470868905787,1.3655370217877458,0.17208432533982665,0.4286311523022705,TRIM66
ENSG00000287917.3,27.662475269576014,0.442645366701552,0.32427826266503557,1.3650170784305213,0.17224768231248688,0.42897210531755187,ENSG00000287917
ENSG00000169155.10,309.4093370309206,-0.1704066901535418,0.12484517663363573,-1.3649441231807342,0.17227061283453915,0.42897210531755187,ZBTB43
ENSG00000106829.21,835.4560120154445,0.21642595171816376,0.15857864662526513,1.364786220111947,0.1723202510761035,0.4289815875171206,TLE4
ENSG00000143443.10,104.2707783177201,0.2901900951025402,0.21262854817706406,1.3647748507452895,0.1723238255510442,0.4289815875171206,C1orf56
ENSG00000134539.17,29.75398238616732,0.7948298077856191,0.5825148539381948,1.3644798967992515,0.17241657705763147,0.42906070039918426,KLRD1
ENSG00000183718.6,180.36012865924286,-0.20771104529697812,0.15223631478061606,-1.3643988006166945,0.17244208518619686,0.42906070039918426,TRIM52
ENSG00000171798.19,50.01911070198536,0.39610966896239974,0.2903264539211844,1.3643595463399714,0.17245443330567234,0.42906070039918426,KNDC1
ENSG00000067704.10,2797.8471007252338,-0.12770669723348313,0.09359318364834478,-1.364487158737031,0.17241429301329458,0.42906070039918426,IARS2
ENSG00000089022.15,420.95931509832485,-0.13818113213635247,0.10130238097109652,-1.3640462426621358,0.1725530121639084,0.4291215250234044,MAPKAPK5
ENSG00000280347.1,80.32902601161231,-0.2625314671746957,0.1924603936243375,-1.364080485500459,0.17254223583824801,0.4291215250234044,ENSG00000280347
ENSG00000281091.3,16.01719430783291,-0.6153398651864616,0.4511121770597362,-1.3640506651740822,0.17255162035760374,0.4291215250234044,ENSG00000281091
ENSG00000259768.8,65.62977423659189,0.3284869089478436,0.24086720885396753,1.363767656505697,0.17264070278380506,0.42927812779833313,ZFHX3-AS1
ENSG00000145439.12,272.3574332028603,-0.16848345722666763,0.12355493676076616,-1.363631932837249,0.17268343662123575,0.4293229148696321,CBR4
ENSG00000165152.9,378.4616244453892,-0.402069364514834,0.2950093991598882,-1.3629035741228088,0.17291290215738742,0.4297253204567542,PGAP4
ENSG00000068366.21,3721.4209800603603,0.34446812166845503,0.2527241241890664,1.363020339960714,0.1728761003652418,0.4297253204567542,ACSL4
ENSG00000152944.9,444.837974267886,-0.13200952252916442,0.0968605273305172,-1.3628825504811501,0.17291952892731766,0.4297253204567542,MED21
ENSG00000177058.12,276.97572589282765,-0.20072975495835457,0.1472927628102747,-1.3627944179233784,0.1729473108709494,0.4297328660158688,SLC38A9
ENSG00000145391.14,4164.099834554254,-0.11058069835151556,0.08115534585764989,-1.3625805815118952,0.17301473219364905,0.42980139784083843,SETD7
ENSG00000289405.2,56.825317713301516,-0.2906531003718006,0.21331555573899763,-1.3625499526505669,0.17302439089630894,0.42980139784083843,ENSG00000289405
ENSG00000267454.6,57.08859095475445,0.32799272194314505,0.24074092990467472,1.3624302359927707,0.17306214698622868,0.42983370202557886,ZNF582-DT
ENSG00000176393.11,1129.9825421699381,0.2227243416969487,0.16352643893196306,1.3620081446867167,0.17319531475440042,0.4301029366544999,RNPEP
ENSG00000198300.14,74.17953891585003,0.4879425387330455,0.35835029692793435,1.3616356479011726,0.17331289930119853,0.4302103786827635,PEG3
ENSG00000168159.15,1859.9390891442185,0.1486932100279995,0.10919820171489243,1.3616818564121167,0.17329830960748438,0.4302103786827635,RNF187
ENSG00000197565.17,11.531806312839214,1.1213739730052636,0.8235088706871785,1.3617023603759497,0.1732918360605321,0.4302103786827635,COL4A6
ENSG00000215262.8,4.71895396375017,0.9646957121702064,0.7085823121232098,1.3614448112309965,0.1733731630464037,0.43029846355064266,KCNU1
ENSG00000105732.13,259.6014200873681,0.24577906311708,0.18056228331920515,1.3611871682115475,0.173454548212282,0.4304389374470548,ZNF574
ENSG00000164151.12,1233.9723338204976,-0.15544335378246601,0.11425379264785959,-1.3605093553572993,0.17366879442738348,0.4308474691465631,ICE1
ENSG00000103966.11,527.6605652499879,-0.25109723635559333,0.18456074939102138,-1.3605126614630492,0.17366774893857895,0.4308474691465631,EHD4
ENSG00000175764.17,259.61905345454534,0.30697899612007634,0.22568348035629487,1.3602191690567569,0.17376057827403812,0.43101359838693704,TTLL11
ENSG00000168228.16,180.45865364876724,0.18372446095097608,0.13513650506346792,1.3595472286684376,0.17397324730984864,0.4312331448448232,ZCCHC4
ENSG00000151665.13,182.047603576587,-0.20944269908750435,0.1540272959489326,-1.359776511021427,0.17390065763619045,0.4312331448448232,PIGF
ENSG00000244041.7,17.340741628132605,0.5006262904312425,0.3681569089073139,1.3598177253201535,0.17388761178980128,0.4312331448448232,LINC01011
ENSG00000145725.21,1059.4158478992813,0.11980486016009391,0.08812047363920356,1.3595576057684104,0.1739699614817254,0.4312331448448232,PPIP5K2
ENSG00000273033.2,322.68477270069366,-0.3431863421895961,0.25241469604180444,-1.3596131587075193,0.1739523718633038,0.4312331448448232,LINC02035
ENSG00000290926.1,21.72503265508559,0.473348885424778,0.34821800168713707,1.359346395451626,0.1740368487190831,0.43132923003505025,LINC03006
ENSG00000071575.12,366.95169424859654,0.33918502936867456,0.2495607245807516,1.359128243991465,0.17410595427947473,0.43137737223817346,TRIB2
ENSG00000181191.12,417.56861236322766,0.1659043706915297,0.12206575956885783,1.3591392973550647,0.17410245232538557,0.43137737223817346,PJA1
ENSG00000119760.16,768.8807872601702,0.13860439382355463,0.10203499347356093,1.3584005751857031,0.17433661186871818,0.43188724703454495,SUPT7L
ENSG00000188021.9,1152.2910855842233,0.10567568876098653,0.07780611269971853,1.3581926290139517,0.17440256887275774,0.43198901883387686,UBQLN2
ENSG00000073150.14,63.58293528411693,0.49363590847055533,0.36348710939389356,1.3580561613138962,0.17444586424136166,0.43203463753786175,PANX2
ENSG00000134602.16,60.1201651784655,-0.45984453224942734,0.3387088626468687,-1.3576395038970455,0.1745781014872957,0.43223885235648374,STK26
ENSG00000286067.1,89.80733321713275,0.2744136058886027,0.20211553800468343,1.3577066295726554,0.1745567923238872,0.43223885235648374,ENSG00000286067
ENSG00000153162.9,159.22757295445038,-1.012229232595466,0.7457842195916866,-1.3572682365814295,0.17469599602513375,0.4324600250775134,BMP6
ENSG00000287608.1,7.538203001318692,0.8493540260260275,0.6258128288197735,1.3572013658266362,0.1747172368964548,0.4324600250775134,ENSG00000287608
ENSG00000227946.3,27.552989409900285,-0.43121420784618075,0.31785016357381013,-1.356658757062573,0.17488966280248242,0.43282512244946697,INO80D-AS1
ENSG00000178685.14,459.604342647573,0.2809688687627042,0.2071272319562972,1.3565037591097013,0.17493894013569988,0.43288538535146254,PARP10
ENSG00000213020.10,117.46028341310334,0.2411316780616299,0.1777788177007198,1.3563577549917165,0.17498536760409966,0.4329059154156544,ZNF611
ENSG00000204392.11,193.11066061718526,0.25649994145367566,0.18912542584231715,1.3562425057936518,0.17502202188951455,0.4329059154156544,LSM2
ENSG00000246339.6,4.695962877524279,0.94144564794083,0.6941325086555725,1.3562909620300956,0.17500660998902728,0.4329059154156544,EXTL3-AS1
ENSG00000172037.14,12212.377546436604,0.2369056868770518,0.17474427548569543,1.3557278841815046,0.1751857639895047,0.43324921353485313,LAMB2
ENSG00000166896.9,114.26660311977948,0.39399003343578093,0.29063237134295317,1.3556302472956916,0.17521684295169815,0.43326437344428165,ATP23
ENSG00000168404.13,73.0728415052908,-0.2832204656958531,0.20895580239060266,-1.3554084761256207,0.1752874505924018,0.4333390061806914,MLKL
ENSG00000165629.20,1268.8723512190077,-0.1137946743052442,0.08395784452872328,-1.355378701585333,0.17529693184494743,0.4333390061806914,ATP5F1C
ENSG00000135372.10,779.2575410670152,-0.17333350769359282,0.12789554146974624,-1.3552740439712274,0.17533026151735198,0.4333597098648356,NAT10
ENSG00000291174.1,91.40200280365589,0.2710412336001538,0.20009616842815442,1.354554840951253,0.17555942961253912,0.43386438802495436,ENSG00000291174
ENSG00000189057.11,9.382622054583585,0.820988625559954,0.606155982257989,1.354418086416788,0.17560303058513715,0.43391039116981955,FAM111B
ENSG00000066230.12,59.87242535904071,0.38749740662896437,0.28613220523958643,1.3542600222316885,0.17565343570207825,0.43397319169188947,SLC9A3
ENSG00000080166.16,5.276253082272269,0.917235676011769,0.6775496539770692,1.353754179679371,0.1758148164554887,0.434310114163018,DCT
ENSG00000090432.7,725.8144096539107,-0.19946739941389496,0.14736599571907763,-1.3535510579668442,0.1758796502061325,0.4344084775252023,MUL1
ENSG00000146477.6,7.794217003166976,-1.4107363689108445,1.043138213206327,-1.3523964044751264,0.17624853902899207,0.43513393926321814,SLC22A3
ENSG00000134627.12,100.38350116445335,-0.44167291509560846,0.32657303512051433,-1.3524475924125798,0.1762321732922848,0.43513393926321814,PIWIL4
ENSG00000127540.12,461.087675068159,-0.2366030958676528,0.17494092502821654,-1.352474247117938,0.17622365173525678,0.43513393926321814,UQCR11
ENSG00000119487.17,2372.0248591023856,-0.1453859755017797,0.10751915773233452,-1.3521867039147888,0.1763155960310786,0.43518054684637614,MAPKAP1
ENSG00000089472.18,2907.7365577963774,0.25711184943768556,0.1901460811516423,1.3521806385935335,0.17631753585230348,0.43518054684637614,HEPH
ENSG00000227741.1,7.539368802965923,0.8006204704144796,0.5921580553505364,1.3520384687506122,0.1763630094071703,0.43518938152544206,ENSG00000227741
ENSG00000111880.16,313.34224421706006,-0.19751343714183142,0.1460884421578067,-1.3520127549068854,0.17637123500956242,0.43518938152544206,RNGTT
ENSG00000267774.2,83.11961223882452,-0.39937666688380224,0.2954380403970151,-1.3518119276282516,0.1764354874937788,0.4352860741322578,ENSG00000267774
ENSG00000107186.17,1701.115218455067,0.2437042042132884,0.1803178123538841,1.351525958705648,0.17652701022104844,0.4353881635419298,MPDZ
ENSG00000197483.11,71.30658784002797,0.26431654844730756,0.19556143696563902,1.3515780644102606,0.17651033145087258,0.4353881635419298,ZNF628
ENSG00000244056.3,9.194869514744997,0.6964632015768728,0.5154747757565735,1.3511101499673939,0.1766601505666633,0.4356546683812375,RN7SL417P
ENSG00000220848.5,101.72632659469525,-0.31888956742298924,0.23617116174212704,-1.3502476977743014,0.17693654297195527,0.43627431566817765,RPS18P9
ENSG00000258136.2,4.9181617135636575,0.9883431255339012,0.7320766854551626,1.3500540929252611,0.1769986323016589,0.43630351292414604,PRDM4-AS1
ENSG00000141736.14,1863.8305096628587,-0.15970450259792424,0.11828816572347695,-1.3501308573104984,0.17697401192054263,0.43630351292414604,ERBB2
ENSG00000100418.8,599.7695616734802,-0.13479837852425244,0.0998680766827722,-1.3497644392655648,0.17709155491844708,0.4364706134989713,DESI1
ENSG00000267191.3,4.704112784536283,0.983753328055207,0.7288948137281082,1.3496506073675618,0.1771280828139763,0.43649869251419215,ZNF45-AS1
ENSG00000273382.1,31.75213126679425,0.6306584386717544,0.46741610588802435,1.3492441332837533,0.17725856343565527,0.43669629913797553,TMEM167B-DT
ENSG00000178741.12,564.273191710725,-0.15069355455262215,0.11168238958122209,-1.3493045333080809,0.1772391701376651,0.43669629913797553,COX5A
ENSG00000099810.21,528.3160471723922,-0.1433764676296723,0.1062713925500945,-1.3491539368140595,0.17728752674741133,0.43670570063766595,MTAP
ENSG00000141552.18,667.9915364889199,-0.2173695322072226,0.16112637537680227,-1.3490623847206444,0.17731692897295181,0.4367161804771354,ANAPC11
ENSG00000165119.22,8806.200732684307,-0.1376809141909779,0.10206499270961637,-1.3489533535037996,0.1773519494085941,0.43674049254532693,HNRNPK
ENSG00000179119.15,552.1976358331573,-0.20880677721111665,0.1548383822635695,-1.348546621054726,0.1774826358641064,0.4369736686256805,SPTY2D1
ENSG00000102893.18,1455.9661349846278,0.13160979647784893,0.09760836349147435,1.3483454877239538,0.1775472881390534,0.4369736686256805,PHKB
ENSG00000130032.17,46.16875597051876,2.3725448028684295,1.7593954819526931,1.348499997416853,0.17749762099974986,0.4369736686256805,PRRG3
ENSG00000197415.12,611.6457354200292,-0.5282272828161485,0.39174703683941997,-1.3483887129762075,0.17753339233961007,0.4369736686256805,VEPH1
ENSG00000125485.18,188.59799332406183,-0.19922443788897348,0.14777718127725264,-1.3481407357147916,0.17761312161356013,0.4370737522943298,DDX31
ENSG00000204946.10,228.32289256034073,-0.22187652689911075,0.16463518878016173,-1.3476859263385286,0.17775942052367122,0.43723146502658117,ZNF783
ENSG00000164961.16,2009.1228556590352,0.11533036882150446,0.08557472244471341,1.3477153711601582,0.17774994626803842,0.43723146502658117,WASHC5
ENSG00000160179.19,208.68633350489955,-0.679709165184667,0.5043743131664489,-1.3476284327753933,0.1777779209117062,0.43723146502658117,ABCG1
ENSG00000122008.16,697.4175660641615,-0.12242578205551904,0.0908410045260757,-1.3476929575385421,0.1777571581091355,0.43723146502658117,POLK
ENSG00000272849.1,32.411359237223856,0.4418842619978692,0.32796721274465485,1.3473427977750527,0.17786985433742497,0.43734864883495456,ENSG00000272849
ENSG00000270157.1,28.093606372853664,0.38579551645015375,0.28634207024939434,1.3473239056843402,0.17787593612353358,0.43734864883495456,ENSG00000270157
ENSG00000273611.5,301.0382450721306,0.15395618835215852,0.11430438488713544,1.346896608596209,0.1780135339541019,0.43762500433846746,ZNHIT3
ENSG00000213015.9,361.0248122705608,-0.1612168417855852,0.11971800580605681,-1.3466382161991282,0.17809677967829385,0.4377676823628098,ZNF580
ENSG00000125814.17,219.4364375036181,-0.18379806278235924,0.13653656958485352,-1.3461453099430192,0.17825565857750314,0.4378215213098842,NAPB
ENSG00000272211.1,10.296542677226652,-0.8810347943315365,0.6544471231448398,-1.3462276220237113,0.17822911951956433,0.4378215213098842,ENSG00000272211
ENSG00000131759.18,676.9173745743434,0.2217073898805171,0.16465703054326233,1.3464799477375806,0.17814778299593825,0.4378215213098842,RARA
ENSG00000043093.15,613.6419544430462,-0.12780973129996553,0.09494810036497613,-1.346100983681304,0.17826995146736102,0.4378215213098842,DCUN1D1
ENSG00000130734.10,100.6476781939015,-0.27708058788438467,0.20580989817512438,-1.3462937902462584,0.17820778769584966,0.4378215213098842,ATG4D
ENSG00000113369.9,1009.3314539928137,0.2936155715043099,0.21810573419875676,1.346207483186765,0.17823561241088226,0.4378215213098842,ARRDC3
ENSG00000284428.1,13.640408596523299,0.5713100366792863,0.42453210449228357,1.3457404767126877,0.1783862276949536,0.43804514000997796,ENSG00000284428
ENSG00000290292.10,193.38078156531662,-0.19794225565928544,0.147097582086735,-1.3456526806985192,0.1784145535532886,0.43805275512603,HOMEZ
ENSG00000255559.1,7.807900292133711,0.9064170374277153,0.6737234599240117,1.3453844067266838,0.17850112822647413,0.43814418091083596,ZNF252P-AS1
ENSG00000226819.1,4.445556237487788,1.1797460405959455,0.8768862514660413,1.3453809301075954,0.17850225037107936,0.43814418091083596,MEIS1-AS3
ENSG00000110011.14,379.1433561666728,0.19131632178105695,0.1422323593265526,1.3450970136958216,0.17859390748340687,0.4381600464390939,DNAJC4
ENSG00000137975.8,577.0857638444847,0.5963083392491544,0.44330023253032486,1.3451568383925057,0.17857459128600384,0.4381600464390939,CLCA2
ENSG00000107758.16,1591.6095233565363,-0.14678309510148577,0.10912417247727485,-1.3451015642941384,0.1785924381316507,0.4381600464390939,PPP3CB
ENSG00000288826.1,4.590974177368338,0.9993337204990391,0.7429723686927238,1.3450482987104742,0.1786096377255756,0.4381600464390939,ENSG00000288826
ENSG00000166922.9,6.415900091195792,0.8378264679971407,0.6229937652681449,1.3448392499345942,0.17867715202190582,0.43826376017124524,SCG5
ENSG00000055609.21,1980.894231426906,0.19105539550633305,0.14209841172449633,1.34452871912992,0.17877747595161153,0.43844790952911816,KMT2C
ENSG00000006007.12,2253.5253719913726,-0.17356779219733054,0.12912150071610967,-1.3442206854375227,0.17887703452501358,0.43863013012727836,GDE1
ENSG00000256751.6,11.04393787181928,-0.835221135663338,0.6216034110007108,-1.3436559724129038,0.17905966068525236,0.4388666761010191,PLBD1-AS1
ENSG00000139531.13,324.5225863032008,0.24177842024626953,0.17995209443474416,1.343571026531983,0.17908714387094415,0.4388666761010191,SUOX
ENSG00000166311.10,3392.262223362765,0.12809719186017457,0.0953326257638829,1.343686810614469,0.179049684143872,0.4388666761010191,SMPD1
ENSG00000186350.12,1776.7946936101494,-0.21934716864804932,0.16326162107907732,-1.343531732677127,0.17909985797120365,0.4388666761010191,RXRA
ENSG00000165475.15,375.0819729395964,0.2200277394182801,0.16373039162053243,1.3438417708559842,0.17899955883782448,0.4388666761010191,CRYL1
ENSG00000110799.14,19.043505643491095,0.7004556231445054,0.5214580966087675,1.3432634907767742,0.17918666948539375,0.43901745235374545,VWF
ENSG00000053501.14,286.17242636367905,0.17364806023769871,0.12929558261456883,1.3430316544946856,0.17926172420108677,0.43913938531190194,USE1
ENSG00000178761.15,352.0409616171055,-0.15673108976452116,0.11671310915836497,-1.342874771263756,0.17931252686328925,0.4392018817359494,FAM219B
ENSG00000177427.13,156.42315853169407,0.28211263339599074,0.21010678609846062,1.3427107169388932,0.17936566315176306,0.4392700756301674,MIEF2
ENSG00000138430.16,907.7861518197597,0.12236431244906575,0.09114241214307443,1.3425617072431602,0.17941393671302697,0.4393263430567437,OLA1
ENSG00000226824.8,33.66823510198556,-0.5481481722391213,0.4083421286951496,-1.3423747728178808,0.17947451012492133,0.4393421544827246,ENSG00000226824
ENSG00000177917.12,404.72032352827904,-0.18211012360975484,0.13565767200936482,-1.342424065755627,0.1794585359816867,0.4393421544827246,ARL6IP6
ENSG00000204839.9,90.01675996701562,-0.39624019907440117,0.29521046517241556,-1.3422295135878055,0.17952158978517874,0.4393421544827246,MROH6
ENSG00000188993.4,36.03590796058407,-0.4982172053477601,0.37117180504250347,-1.3422819259957217,0.17950460145251756,0.4393421544827246,LRRC66
ENSG00000162777.17,189.81975867607304,0.550277983295675,0.4100683558591618,1.3419176959966848,0.17962268332683673,0.43952761993149875,DENND2D
ENSG00000121774.18,1948.05068928233,0.209093710439494,0.15586393718677538,1.341514363190583,0.17975350952928393,0.43978577718872147,KHDRBS1
ENSG00000115446.12,634.4120598752818,-0.16424290551004855,0.12246062055129626,-1.3411895576770374,0.17985891585950575,0.43998167809778516,UNC50
ENSG00000185009.13,1190.4047081896736,-0.12893141532590818,0.09615151347657212,-1.3409192498807943,0.17994667153064547,0.44009125158880413,AP3M1
ENSG00000164338.10,181.15351794244103,-0.2228965683874407,0.16622963753107894,-1.3408954726606266,0.17995439234896338,0.44009125158880413,UTP15
ENSG00000102595.22,878.8001143314134,-0.1687326114039036,0.12586232826049462,-1.3406125068231798,0.1800462944778306,0.4401920244828954,UGGT2
ENSG00000275023.5,2094.4090697997267,-0.1373959313946051,0.10248174667217917,-1.3406868623552073,0.18002214178364162,0.4401920244828954,MLLT6
ENSG00000111667.14,1615.639616186886,0.1660499803375763,0.12394266486540753,1.3397322101948845,0.18033242172329478,0.4405304192965274,USP5
ENSG00000281501.1,7.3211021335502355,0.8672616614969724,0.647241581299328,1.3399350204848666,0.18026647134598428,0.4405304192965274,SEPSECS-AS1
ENSG00000122705.18,2234.951285708126,0.10713903392231873,0.07997130794990652,1.3397184148773693,0.18033690837147376,0.4405304192965274,CLTA
ENSG00000196428.13,802.5019322184405,0.19520474508042002,0.14566399003474703,1.34010296596884,0.1802118719607213,0.4405304192965274,TSC22D2
ENSG00000197140.15,27.79048585187339,-0.49518766318580554,0.3695405247208348,-1.3400090925342747,0.18024238887209088,0.4405304192965274,ADAM32
ENSG00000278390.7,12.272314960189753,0.5576012409402034,0.4161701599340638,1.339839552716964,0.18029751357050183,0.4405304192965274,ENSG00000278390
ENSG00000170340.11,232.6458993579134,-0.265350339288783,0.19808059706561232,-1.339607933435743,0.18037284321855307,0.44055623000469657,B3GNT2
ENSG00000261167.1,34.99871803217067,-0.4069252642910719,0.3038412243351734,-1.339269433176666,0.1804829758649561,0.4407632342667456,ENSG00000261167
ENSG00000246090.9,406.3713488198455,-0.3415138435469257,0.25513453612274145,-1.3385637583091787,0.1807127310760137,0.4412622733219986,ENSG00000246090
ENSG00000090889.12,29.24655357622947,0.47631518799457423,0.3560331351763204,1.3378394900201798,0.18094876575989827,0.44177650304883925,KIF4A
ENSG00000107140.17,697.3335237307783,-0.20913359101814033,0.15636825284328248,-1.3374427814816159,0.18107814767333397,0.44196811138371295,TESK1
ENSG00000197776.8,79.11575106534539,0.2875464495156267,0.21498721202722862,1.3375048999621815,0.18105788391374877,0.44196811138371295,KLHDC1
ENSG00000163933.10,257.6566908287447,-0.23946079509571822,0.17908284122706067,-1.3371509713323335,0.18117336201702294,0.442138364922375,RFT1
ENSG00000119242.9,1281.8312338451324,0.11914241402319284,0.08913025178258428,1.336722511609384,0.18131323090455886,0.44241753096649844,CCDC92
ENSG00000100395.15,334.9189697159212,0.18730764003745654,0.14013985994943792,1.3365764751373137,0.18136092221037126,0.44247173013561497,L3MBTL2
ENSG00000279713.1,25.752409334756713,0.514221609047774,0.3847628654484979,1.3364637162902218,0.18139775237153755,0.44249941953703065,ENSG00000279713
ENSG00000176407.18,891.737543108826,-0.1330032483729636,0.09956665800672998,-1.335821157761201,0.18160773572602418,0.4429494295811988,KCMF1
ENSG00000171951.5,73.83175972167643,-0.5464819036862569,0.40914874446489036,-1.3356558246340933,0.1816617945280511,0.44301905965091076,SCG2
ENSG00000139433.11,1007.789717712082,-0.2067418509826848,0.15479904169039038,-1.3355499409110292,0.1816964214910941,0.4430412883479838,GLTP
ENSG00000069974.17,676.063319796863,-0.21056196282755552,0.15767627136872273,-1.3354067863208199,0.18174324486473137,0.4430932458684438,RAB27A
ENSG00000014257.17,15.523662007565436,0.6352809757229657,0.4758030804159455,1.335176256462243,0.1818186659829205,0.44321490082248705,ACP3
ENSG00000202343.1,7.698712000352446,-0.9318430993215826,0.6980071194665238,-1.3350051501391218,0.18187466085918136,0.443289173400778,ENSG00000202343
ENSG00000153140.9,240.96339438085454,0.17381997442415048,0.13022276265266633,1.334789485980787,0.18194525559647656,0.4433990048678658,CETN3
ENSG00000100300.18,1839.8273916069197,-0.21625004047461532,0.16203195567757395,-1.3346135308329519,0.18200286718348457,0.4434771701288611,TSPO
ENSG00000137106.18,1157.5822822763225,-0.13872894916579578,0.10398623982600713,-1.334108718595087,0.18216822891789286,0.4438178259523186,GRHPR
ENSG00000251661.3,12.22012531124553,0.7065427653348718,0.5297097761396534,1.3338299520992754,0.1822595924178675,0.443904341948307,ENSG00000251661
ENSG00000144566.11,1111.050678451366,-0.14212064939918606,0.10655012456902285,-1.3338384161824302,0.182256817881852,0.443904341948307,RAB5A
ENSG00000246203.2,10.786535129208383,0.618419290445433,0.4636638690033665,1.3337664023179319,0.182280425108452,0.443904341948307,ENSG00000246203
ENSG00000179029.15,150.8379273370139,-0.318074779177006,0.23857175852393633,-1.3332457334638501,0.1824511756521291,0.44425786825222574,TMEM107
ENSG00000048828.18,3797.1020782558235,-0.1369257354511921,0.10270918956893738,-1.3331400629861745,0.18248584418863412,0.4442799902116669,FAM120A
ENSG00000198815.9,856.8685501718822,0.1328846089185705,0.09969243946502845,1.3329457041241897,0.1825496225033738,0.4443729666938029,FOXJ3
ENSG00000188185.13,110.73148711094561,0.27334743012297746,0.20512930693271572,1.3325615642655972,0.18267572552801792,0.44461761030407276,LINC00265
ENSG00000289050.2,7.162532717543392,-0.8115999433476729,0.6091687351613906,-1.3323072845041055,0.1827592344090524,0.4447585292527472,ENSG00000289050
ENSG00000139725.8,22.008514918503934,-0.48218137213276685,0.36196953875478116,-1.3321048334385508,0.18282574228411608,0.44484445898378566,RHOF
ENSG00000146757.14,90.23090204843442,0.22933797848350876,0.1721699902190736,1.3320438607895204,0.18284577612727526,0.44484445898378566,ZNF92
ENSG00000277977.1,6.265390702312756,0.8283077775511243,0.622048818238878,1.331580019549268,0.18299823417653038,0.44515300948446934,ENSG00000277977
ENSG00000116489.13,3056.930142441596,-0.1262689999208729,0.09483846636549473,-1.3314112380755834,0.18305373362962662,0.4452256496095372,CAPZA1
ENSG00000291208.1,38.63251851857669,0.41931624308562376,0.31501743312855823,1.3310890096501464,0.1831597248108201,0.44542105882435257,ENSG00000291208
ENSG00000065923.10,1041.7115935682618,0.3587442193747284,0.269529230924825,1.3310030164215716,0.18318801840595855,0.44542748916800284,SLC9A7
ENSG00000091592.17,1060.0382156580333,-0.20793580845783738,0.1562745916489427,-1.3305797587681247,0.1833273263486661,0.44570381483563426,NLRP1
ENSG00000114026.22,322.4814446416965,0.20032890320531527,0.15062169894235355,1.3300135678457978,0.18351380101478565,0.4460947184242396,OGG1
ENSG00000176396.11,181.24190307237507,-0.19133428728369606,0.14387339497901336,-1.3298795605094726,0.18355795681366172,0.4461396050421343,EID2
ENSG00000215375.7,315.08217765805887,0.17318281234014585,0.1302468728041871,1.3296504446637165,0.18363346936764002,0.4462606813655803,MYL5
ENSG00000196782.13,172.49875193025633,-0.4092877644993589,0.3078398796749721,-1.3295475717165006,0.18366738196642918,0.446280642959145,MAML3
ENSG00000148053.18,56.50031015530135,-0.5682954825323563,0.4276228340996961,-1.3289643050255444,0.18385974656285253,0.4466230743894946,NTRK2
ENSG00000110888.19,639.4117531218817,0.2592572712842398,0.19507562713341323,1.329009036618052,0.18384498855440146,0.4466230743894946,CAPRIN2
ENSG00000238197.8,51.88671894167109,0.29140886076782807,0.21930895582694415,1.328759510385785,0.1839273243531787,0.446673051044118,PAXBP1-AS1
ENSG00000250486.5,10.963529333770456,0.9341152768465839,0.7030051138044634,1.32874606244529,0.18393176252542254,0.446673051044118,FAM218A
ENSG00000102471.16,593.8889263756876,-0.14153469014441625,0.10653782489673545,-1.3284923948992051,0.1840154943107164,0.44681390858499737,NDFIP2
ENSG00000166359.11,9.34760159685423,0.7669667749858387,0.5774074658843349,1.3282938311356645,0.18408105687015208,0.4469106156307928,WDR88
ENSG00000104321.11,577.2047235015204,1.301325778722766,0.9797950732016673,1.328161178102719,0.18412486640308157,0.4469134376689623,TRPA1
ENSG00000111877.18,156.6849826634358,0.23122185873411946,0.17409521750858858,1.3281344659724077,0.1841336891927574,0.4469134376689623,MCM9
ENSG00000196262.15,5296.323458523429,-0.17433565760202419,0.13131751848797607,-1.327588730044324,0.1843140096625554,0.4472885818613663,PPIA
ENSG00000109606.13,2448.672069033538,-0.1354713098797987,0.10206679542851702,-1.327280917472095,0.18441577383593333,0.44747300942221857,DHX15
ENSG00000271966.1,11.380569632504022,0.6245931038209476,0.4707102238003087,1.3269163749583677,0.18453634696192422,0.44770301778999383,ARFGEF1-DT
ENSG00000170345.10,58.41848995811354,-0.4390169862136851,0.3308916206138485,-1.3267697302193675,0.18458486643990568,0.4477581772028778,FOS
ENSG00000090581.11,1174.5367710510582,0.142120454444027,0.10713321813352963,1.3265769190923553,0.18464867508515115,0.4477878636403763,GNPTG
ENSG00000291112.1,10.369455201709366,0.6469182273844848,0.48765630410014577,1.3265864133105367,0.18464553269976192,0.4477878636403763,ENSG00000291112
ENSG00000234814.9,75.62945450020499,0.488917179156477,0.3685834645635954,1.326476161200984,0.18468202625470553,0.4478062088717141,SVIL2P
ENSG00000102078.16,125.71657957206358,-0.19395137588855393,0.1462378650272918,-1.3262733003682565,0.18474918733223544,0.4479065178293454,SLC25A14
