gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000163491.12,159.9620880007395,2.4622895312257307,0.23118860703052105,10.650566058822545,1.733079725787227e-26,8.114560316091329e-24,NEK10
ENSG00000139289.9,2419.5482836282754,1.051974278003909,0.10082980933034949,10.433167383638677,1.7495705956282698e-25,7.976200262806354e-23,PHLDA1
ENSG00000183160.8,2981.013343691107,1.1717910201984627,0.1123871709486935,10.42637705271008,1.8791726254466108e-25,8.347381170060791e-23,TMEM119
ENSG00000103196.7,3073.237165956356,-2.698418358373944,0.2606991091741793,-10.350700341561451,4.1543565497948295e-25,1.7992518217161406e-22,CRISPLD2
ENSG00000119138.3,1679.671919448333,-2.108139862842713,0.20557410218135244,-10.254890282740787,1.1250369486728406e-24,4.753692707026413e-22,KLF9
ENSG00000185950.7,2009.9107911923265,-2.1659181532196943,0.21167256238972348,-10.23239917713987,1.4195819215246371e-24,5.855437430593527e-22,IRS2
ENSG00000163697.12,2368.355631730708,-1.0813181437117347,0.10591030828042441,-10.209753528888527,1.793197561639967e-24,7.224501059965299e-22,APBB2
ENSG00000158246.7,69.89795291039798,-2.324667288430541,0.2301518240100357,-10.100581641834715,5.4915503378868546e-24,2.114124845634486e-21,FAM46B
ENSG00000141401.7,619.668462129057,-2.33850241840605,0.2324087370641955,-10.06202455185716,8.130879762701835e-24,3.062160021935796e-21,IMPA2
ENSG00000133142.13,3042.345819937209,-1.5469492021301208,0.15462366084097715,-10.004608568420084,1.454658108670883e-23,5.361807888215825e-21,TCEAL4
ENSG00000211445.7,12268.492764353803,-3.7419699275048828,0.3762561423991374,-9.945272663576485,2.6444882483661864e-23,9.544398836394962e-21,GPX3
ENSG00000172986.8,752.5580689792247,1.5724586342103868,0.1592436449188995,9.874545605956316,5.367567662335644e-23,1.8977090241286265e-20,GXYLT2
ENSG00000164484.7,814.2553786158169,1.2160731628863597,0.1254053927746718,9.697136111773101,3.100800285033755e-22,1.0532992968220543e-19,TMEM200A
ENSG00000131389.12,745.4366946678941,2.1130357090093854,0.22045076501275288,9.585068615602891,9.239620876269631e-22,3.0782152319325976e-19,SLC6A6
ENSG00000132970.8,1321.3035477502008,-1.1001302508437154,0.1152097190928962,-9.548936144498846,1.310349155819906e-21,4.283111089702651e-19,WASF3
ENSG00000181061.9,2237.0839073783163,-1.2077115050774512,0.12727834449499886,-9.488743036918631,2.338368151483238e-21,7.501831454869559e-19,HIGD1A
ENSG00000250978.1,56.005919205472544,-6.291253405060132,0.6661754728617821,-9.443838239846816,3.593686043969945e-21,1.1117324468881307e-18,RP11-357D18.1
ENSG00000161647.14,165.78115710105567,-1.566482281031891,0.16644792223905494,-9.411245631423903,4.902915535450268e-21,1.464450150623111e-18,MPP3
ENSG00000157514.12,2200.2771757108885,-3.3343604776830413,0.35509194989043424,-9.390132552179452,5.992479507687644e-21,1.759554491375945e-18,TSC22D3
ENSG00000163110.10,1309.994453844593,-1.5829050833641605,0.16879516212861206,-9.377668550465202,6.74475973844733e-21,1.947436961814359e-18,PDLIM5
ENSG00000134253.5,136.3274137625085,1.961127680733802,0.20938320089538998,9.366213107581643,7.51816088805295e-21,2.1351576922070376e-18,TRIM45
ENSG00000110756.13,992.8561685223567,-1.5868299355138173,0.1696857800312795,-9.351578754691788,8.634905714506402e-21,2.4127597838404665e-18,HPS5
ENSG00000124766.4,1276.831774603996,2.3583051032845224,0.2523607897889643,9.34497433320226,9.191176266273357e-21,2.5274275815384067e-18,SOX4
ENSG00000173838.7,49.96412903541093,-3.9070686984062237,0.4203417118529711,-9.294982125811142,1.4723093656043597e-20,3.9853574140203015e-18,MARCH10
ENSG00000221869.4,1960.6340995998712,-1.4961984309303809,0.161705251691375,-9.252627328307016,2.1904104009789075e-20,5.837949197932092e-18,CEBPD
ENSG00000146006.7,50.827068126513694,4.111183976948349,0.4451069495869207,9.236395838716321,2.5494000109990123e-20,6.691788756143468e-18,LRRTM2
ENSG00000227051.4,4607.460859467812,1.1450813446542454,0.12465464520298875,9.186030274199446,4.0760645960338446e-20,1.0233875806042076e-17,C14orf132
ENSG00000174306.17,3333.7719137252334,-1.1490322864200748,0.12566832191704275,-9.143372561134251,6.053441670013458e-20,1.498140335590188e-17,ZHX3
ENSG00000169738.3,613.3594096020527,-2.1497581613253094,0.23532110225744637,-9.135424493182203,6.515067135035748e-20,1.5896763809487225e-17,DCXR
ENSG00000151726.9,1453.7656401134657,-1.5974432198719535,0.17531590413811132,-9.111798656974731,8.102731413215416e-20,1.949607208368665e-17,ACSL1
ENSG00000154734.10,30224.392285435522,-2.2942455738152545,0.252860906550195,-9.073152529253578,1.156222631304914e-19,2.7068109276657204e-17,ADAMTS1
ENSG00000196975.10,4905.025947181398,-1.190792175376895,0.13169370226916757,-9.042134550542483,1.5364181616246357e-19,3.548921097598026e-17,ANXA4
ENSG00000112837.12,2749.4156362772046,1.8051685317729114,0.19990759432450284,9.030014781942931,1.7164860926753982e-19,3.912684877566921e-17,TBX18
ENSG00000157214.9,3000.4790572014854,-1.984187879570668,0.22050121476308318,-8.998534913753524,2.2874977742510626e-19,5.146572914431871e-17,STEAP2
ENSG00000185432.10,3868.0770428401506,-2.3221246762127334,0.258148934248584,-8.995290578951794,2.3560812295979443e-19,5.232916823276255e-17,METTL7A
ENSG00000118689.10,3767.589854934253,-1.2941645862837323,0.1442498843561591,-8.971685433649187,2.9201134943365107e-19,6.403550148846292e-17,FOXO3
ENSG00000128311.9,316.0541266896913,-1.3010285647885405,0.14557780332150638,-8.936998190000425,3.998849179736266e-19,8.659507898718885e-17,TST
ENSG00000177283.4,121.13606103284448,-2.438437097868049,0.2746525069478688,-8.87826266348584,6.791271855294327e-19,1.4524937484088755e-16,FZD8
ENSG00000137672.8,653.1872584307325,-1.9595525044722666,0.22181416396880269,-8.834208192168784,1.0080974925267154e-18,2.1297903610405875e-16,TRPC6
ENSG00000146592.12,667.1238769738495,2.0050454992586397,0.22817166502443206,8.78744299404549,1.5300247505431092e-18,3.193511901013111e-16,CREB5
ENSG00000103485.13,863.0738870752491,1.2139497492719418,0.1390464699654178,8.730532674248133,2.5347596090194993e-18,5.227639936506405e-16,QPRT
ENSG00000246430.2,2181.101051362835,-2.041297599981443,0.23526257466386066,-8.676677975228383,4.074968342676884e-18,8.305264890415804e-16,LINC00968
ENSG00000112773.11,514.4833128606278,1.1901067980144173,0.13761897481699933,8.647839439270477,5.248360346612918e-18,1.0450872947669217e-15,FAM46A
ENSG00000106976.14,884.2883131285469,1.7620366883665353,0.20422508012427532,8.627915275118504,6.248033372341489e-18,1.2300105698004996e-15,DNM1
ENSG00000150907.6,676.5878315163708,-2.287419521261876,0.2656375919365692,-8.611053520648095,7.239218005970892e-18,1.4091259857914577e-15,FOXO1
ENSG00000162426.10,166.75801817972015,-1.3072851260655414,0.1519687025136961,-8.602331298760172,7.81129228460535e-18,1.5035869726500342e-15,SLC45A1
ENSG00000072958.4,2119.464404370384,-1.0858935413187534,0.12656956189724858,-8.579420873719238,9.535198559376625e-18,1.7955193461156593e-15,AP1M1
ENSG00000100784.5,88.25135009633996,2.4562205561506225,0.2862720081571641,8.580023495703257,9.485376399348515e-18,1.7955193461156593e-15,RPS6KA5
ENSG00000143320.4,1491.2904865685719,1.6755958353107994,0.19546060053586412,8.572550328388827,1.0121809597672454e-17,1.8854863383879312e-15,CRABP2
ENSG00000169715.10,514.4992257708409,-2.1605272510629674,0.25318507762908404,-8.53339095374388,1.4211940864466887e-17,2.619230463149195e-15,MT1E
ENSG00000163513.13,13190.962041789528,-1.4532719378546113,0.17094161462508659,-8.501569035965662,1.8704508689227218e-17,3.4109148266544456e-15,TGFBR2
ENSG00000128923.6,1420.2197932400777,-1.0365449089506829,0.12287414933812685,-8.435825717078242,3.2887256134888884e-17,5.93477943000849e-15,FAM63B
ENSG00000105516.6,87.59485640040532,1.673873953573317,0.1994604197921175,8.392010581938356,4.77897879740492e-17,8.448064151657433e-15,DBP
ENSG00000101342.5,49.02155152399354,-4.043021002733477,0.48295696450142506,-8.371389792271124,5.694261188025514e-17,9.964381901146869e-15,TLDC2
ENSG00000134243.7,5501.3251412444515,-2.222531424824204,0.26580901468350804,-8.361384686183479,6.19863659309665e-17,1.0632196073149147e-14,SORT1
ENSG00000087448.5,961.5782645679963,-1.0474633217923865,0.12655013857773592,-8.277061831496626,1.2625167690841275e-16,2.1234796609333423e-14,KLHL42
ENSG00000167549.14,1979.6915907155817,-2.3610529161573495,0.28573234980631823,-8.263162773685842,1.4186258280878713e-16,2.3631032544032963e-14,CORO6
ENSG00000253368.3,1037.1058227214219,-1.9645509678384712,0.23927148421686423,-8.210552019052534,2.2017389343341271e-16,3.564759373682656e-14,TRNP1
ENSG00000020577.9,3096.344602590784,-1.2056624604086164,0.1472174111933741,-8.189673019212012,2.6193682461891195e-16,4.163113348346817e-14,SAMD4A
ENSG00000099860.4,366.88057564043265,-1.4543876037986156,0.17787828132156736,-8.176307939300257,2.9267344096001182e-16,4.609340628355677e-14,GADD45B
ENSG00000233117.2,77.27387847603819,-3.4661073442320265,0.42593704818997996,-8.137604744553812,4.0317454618303456e-16,6.292428682950352e-14,LINC00702
ENSG00000179820.11,4555.872370110797,-1.4904534226636452,0.183338700912725,-8.129507928460495,4.3103656927408243e-16,6.667212076878753e-14,MYADM
ENSG00000103064.9,848.749440313088,-1.4430922385287968,0.17873123425477178,-8.074090936292345,6.79812000387934e-16,1.0422179729841213e-13,SLC7A6
ENSG00000157152.12,49.66507420855562,-3.549644521928756,0.44062734885205557,-8.055887886161555,7.89039313293924e-16,1.199062900307363e-13,SYN2
ENSG00000115419.8,3979.4572774809103,-1.1815084934566584,0.14678084165207525,-8.04947348821769,8.315096771292793e-16,1.2251465886630002e-13,GLS
ENSG00000108830.7,160.1571214449604,2.374104235334095,0.29495512592321566,8.04903535038796,8.34491442289506e-16,1.2251465886630002e-13,RND2
ENSG00000013293.5,258.84881432477187,2.886158235935901,0.3587373329506965,8.045324450055395,8.601722511456921e-16,1.2522373175502497e-13,SLC7A14
ENSG00000145685.9,2011.9499672652464,1.2461338011371643,0.15495331256175915,8.041995234148335,8.838733033845831e-16,1.2760184256528764e-13,LHFPL2
ENSG00000127824.9,225.95803414181876,1.5635428902348436,0.1959541018351386,7.979128150888588,1.4737050817599534e-15,2.0756477102771896e-13,TUBA4A
ENSG00000146250.5,312.44674156145055,2.7332753268439416,0.3426009833879845,7.978013664218225,1.4870693598764824e-15,2.0775798056854985e-13,PRSS35
ENSG00000130066.12,4088.2459804415835,-1.320434311152554,0.16553160530712552,-7.976931708616217,1.5001577163042069e-15,2.0790985821803265e-13,SAT1
ENSG00000119139.12,5202.746740880936,-1.963836239960347,0.2474869184937545,-7.93511128552803,2.1030666477860117e-15,2.8795721220213614e-13,TJP2
ENSG00000138316.6,797.3977264271284,2.410071365103391,0.30468342613318494,7.910083576550983,2.57216155677824e-15,3.4812599070020493e-13,ADAMTS14
ENSG00000149218.4,1980.075190448238,-1.9619289621703424,0.2502596284976613,-7.839574341047488,4.520762535300298e-15,6.071138772212586e-13,ENDOD1
ENSG00000157510.9,486.8345218333851,-1.696426466668012,0.2169584156552516,-7.819131890065261,5.318885998855574e-15,7.088029311090305e-13,AFAP1L1
ENSG00000136999.4,435.4075816044291,2.5799587239768424,0.3318777828915995,7.773821740937472,7.6152886510599e-15,1.0070783251218452e-12,NOV
ENSG00000143891.12,524.8385894936453,1.1121472131972996,0.14335053816211868,7.758235354090854,8.611922574132276e-15,1.1217514787538914e-12,GALM
ENSG00000135362.9,110.86266147720079,-1.5321081599393709,0.1975898248515015,-7.75398308638021,8.905419425938997e-15,1.1513245233952775e-12,PRR5L
ENSG00000198431.11,22617.107157695536,-1.5443423071917,0.19953632671304836,-7.739654892076904,9.968702656803207e-15,1.2698368001945495e-12,TXNRD1
ENSG00000099337.3,529.0452905341862,-2.804566311959879,0.36323597332168606,-7.721058810097871,1.1536730440020784e-14,1.4482776677023192e-12,KCNK6
ENSG00000176771.11,107.63675961734529,2.2066254545467703,0.2863935267030236,7.704871963935608,1.3097454161816355e-14,1.632376229491414e-12,NCKAP5
ENSG00000170214.3,201.46198145596372,-3.6789690915897855,0.47867594512641937,-7.685719595995495,1.5213940167233128e-14,1.882616424693905e-12,ADRA1B
ENSG00000049246.10,209.85137725220332,2.23579433092883,0.2931997643645896,7.625498389380193,2.430933474684677e-14,2.94499940667394e-12,PER3
ENSG00000169744.8,687.1680918218372,1.3303860597066892,0.17525190566439197,7.591278706289125,3.16763786615314e-14,3.784562647809448e-12,LDB2
ENSG00000182010.6,118.07501195656204,1.8986218671970254,0.25215426824224296,7.529604318944273,5.089431142064291e-14,6.038993500350807e-12,RTKN2
ENSG00000100033.12,54.503473808713174,-5.392204778079373,0.7183510346183236,-7.506364602014355,6.079195188898479e-14,7.164352207651514e-12,PRODH
ENSG00000164105.3,537.7242848569847,-1.230848352012923,0.16470638930697612,-7.472984850143821,7.83958763850552e-14,9.11496753352145e-12,SAP30
ENSG00000102804.10,5363.897740877175,-1.1918711838481468,0.15964450728940144,-7.465782594621552,8.280596962569214e-14,9.563537451969937e-12,TSC22D1
ENSG00000183508.4,89.88783410207829,2.4653044214432667,0.3326460660278399,7.411193677657802,1.251676281773161e-13,1.4360291328104795e-11,FAM46C
ENSG00000155130.5,5555.426471609079,1.181437597567088,0.1601452577043193,7.377287435812865,1.6154699642932478e-13,1.8412106356194885e-11,MARCKS
ENSG00000147119.3,451.35962404022837,-1.5452208999710566,0.20983513688022878,-7.36397594294729,1.785118790922797e-13,2.0212678388200348e-11,CHST7
ENSG00000185813.6,471.9529486299236,-1.1254950651220588,0.15352836433832598,-7.330860782453451,2.286791250017464e-13,2.5686225398733415e-11,PCYT2
ENSG00000074590.9,411.66069081023846,-1.370095578573694,0.18691120164196184,-7.33019512227086,2.2981787905816667e-13,2.5686225398733415e-11,NUAK1
ENSG00000163378.9,1798.7399959704867,-1.264013614457189,0.1730472180387479,-7.304443427539859,2.7841677825777657e-13,3.09185401701136e-11,EOGT
ENSG00000136478.3,2550.9361603483367,-1.5083587322223238,0.20712736526112804,-7.2822764404921445,3.2823359721824266e-13,3.6218591326170925e-11,TEX2
ENSG00000177674.11,750.2627961833977,-1.1058751833537064,0.15231232383316298,-7.260575871490472,3.854457695196494e-13,4.2262420956698775e-11,AGTRAP
ENSG00000197301.3,220.70368485430404,-2.33220531210958,0.3229293521972081,-7.222029512775096,5.121735330667771e-13,5.47492436276431e-11,RP11-366L20.2
ENSG00000003402.15,2690.366484305736,-1.177587677073121,0.16344740323661883,-7.2046888096983475,5.817655867556138e-13,6.145431112776984e-11,CFLAR
ENSG00000100242.11,2970.3723617790174,-1.9042214118586325,0.26466826395226417,-7.194747807776755,6.257631841552533e-13,6.57013418321552e-11,SUN2
ENSG00000067082.10,3227.955960269272,-1.106390573241958,0.1540489583759377,-7.182071108471546,6.866319016935663e-13,7.16578979815623e-11,KLF6
ENSG00000128342.4,157.40899459510138,2.484322734779314,0.3461546523894313,7.176915628984232,7.130165767285688e-13,7.396586332482472e-11,LIF
ENSG00000108960.3,1720.2236057290029,-1.6416892958316485,0.2290878845975167,-7.166198678362777,7.710884678495161e-13,7.904341193505926e-11,MMD
ENSG00000146373.12,831.3368869877828,-1.0815639413321843,0.15118778699278454,-7.153778508470411,8.442124399498077e-13,8.603021358641452e-11,RNF217
ENSG00000143786.3,83.1272618215348,1.5399428509101178,0.21575779860798644,7.13736820103575,9.513476573183624e-13,9.582062101967041e-11,CNIH3
ENSG00000177614.5,133.1502825479641,2.476290171167438,0.34704344764374284,7.1353894965608795,9.651346928513638e-13,9.664736080321981e-11,PGBD5
ENSG00000196932.7,72.42556861579243,2.0693290883851487,0.29315452360138605,7.058833897439353,1.6790562930007371e-12,1.652725637496862e-10,TMEM26
ENSG00000196569.7,17573.603324230127,-2.072736971520103,0.2939888600045755,-7.050392900900543,1.7841329139364095e-12,1.7364223933165369e-10,LAMA2
ENSG00000134294.9,20570.06932046372,-1.2307406583937723,0.17460373392322195,-7.048764827302964,1.8051293252811859e-12,1.7470424821883389e-10,SLC38A2
ENSG00000205208.4,589.2388659485714,1.38237919693165,0.1966067415093537,7.0311891968662845,2.0478059629752153e-12,1.9708994723657016e-10,C4orf46
ENSG00000071282.7,3647.2489870444547,-1.5928662287459958,0.22668106070728283,-7.026904778793546,2.1116536748399235e-12,2.021120898504245e-10,LMCD1
ENSG00000122966.9,300.13983085889845,1.5813936795445935,0.2259545284719272,6.998725319820564,2.583016980490174e-12,2.4188208740546907e-10,CIT
ENSG00000126861.4,308.3729409101997,1.7098483938854516,0.244871938820551,6.9826228440918925,2.897194396322349e-12,2.698440630209053e-10,OMG
ENSG00000185022.7,647.3734170754556,-1.2922786023998147,0.18519233985638622,-6.978034855015909,2.993374067332926e-12,2.773112959490674e-10,MAFF
ENSG00000125848.9,178.46836691325348,2.3658830528837393,0.33928005692452035,6.973245272150133,3.097119640768839e-12,2.8388624686073737e-10,FLRT3
ENSG00000143344.11,1073.749818784821,1.0702499666921435,0.15347824852959926,6.973300626933717,3.0959007152411253e-12,2.8388624686073737e-10,RGL1
ENSG00000012048.15,220.8101221654905,1.216711315452329,0.1745189823432858,6.971799280029088,3.1291279694833617e-12,2.8531059443857766e-10,BRCA1
ENSG00000124151.14,1597.2077817758463,-1.4047969711180874,0.2016766745756663,-6.965589719653113,3.2703092526992386e-12,2.958873376674773e-10,NCOA3
ENSG00000172465.9,432.43453057364684,-1.0172765693100998,0.14611305318031895,-6.962256603143272,3.3486483343485555e-12,3.0058022665416775e-10,TCEAL1
ENSG00000107562.12,27064.031023164316,1.9318567771827748,0.2785547030329389,6.935286879555339,4.053976309214675e-12,3.6015941323505145e-10,CXCL12
ENSG00000143878.8,3306.461766157905,-1.1961560498533932,0.17345860331533713,-6.895916529887276,5.351861463903561e-12,4.706378071099761e-10,RHOB
ENSG00000108604.11,2165.8345056323246,-1.2742208177721726,0.1856431338753688,-6.863818721287148,6.704369991949906e-12,5.836507826157797e-10,SMARCD2
ENSG00000145244.7,166.2637869908736,-1.9723129317753745,0.2876739073285445,-6.8560716892646445,7.0779867775047255e-12,6.10044989718865e-10,CORIN
ENSG00000078053.12,356.9651241743611,-1.1400660889812197,0.1664156134777407,-6.850715898323519,7.348132047731582e-12,6.270888649995169e-10,AMPH
ENSG00000119714.6,56.41927740505464,2.950329986409819,0.43201837561076295,6.829177074328866,8.540310703286623e-12,7.252565814889091e-10,GPR68
ENSG00000172403.6,7988.357447057291,-1.7224648377139422,0.2542274145053755,-6.77529148878443,1.2415568414845577e-11,1.0390691169989602e-09,SYNPO2
ENSG00000137801.9,93467.57004957207,-1.9544601049308403,0.2886160967466725,-6.771833334875746,1.2716058015794503e-11,1.0591009089693459e-09,THBS1
ENSG00000162643.8,89.1186503530837,1.5863667847552854,0.2347027121696248,6.759047520544983,1.3890183538545194e-11,1.1513566489079278e-09,WDR63
ENSG00000163661.3,9447.939881626513,-2.2173642778900304,0.32874652100508006,-6.7449056832931955,1.531264612066557e-11,1.2572335611109494e-09,PTX3
ENSG00000171793.9,685.3929354068129,-1.5377875554791798,0.2280505278253157,-6.743187880964296,1.549486297602751e-11,1.266193425456135e-09,CTPS1
ENSG00000126016.9,385.9426223097745,2.3057050487259003,0.34214903689048143,6.738890951383663,1.5960012292213907e-11,1.298080999766731e-09,AMOT
ENSG00000105835.7,1927.616216277231,-1.0441827546424887,0.1550293603962234,-6.735387103280119,1.6349406865134816e-11,1.3235379651009137e-09,NAMPT
ENSG00000009413.11,7782.778078654655,-1.1211763959569814,0.16711211741135718,-6.7091268623994145,1.957923968745237e-11,1.5703275386362264e-09,REV3L
ENSG00000174437.12,10571.268050564207,-1.3814036404730388,0.20645997912891623,-6.690902742029596,2.2179804356014285e-11,1.7625822507504195e-09,ATP2A2
ENSG00000214814.2,251.8821599688354,3.1223575946215623,0.4675539192951275,6.678069556830472,2.4211013159724172e-11,1.915212748762838e-09,FER1L6
ENSG00000084090.9,3606.1051976550953,-1.2682053411087093,0.19022856642496505,-6.666744984428762,2.6153895380036763e-11,2.0595003798352585e-09,STARD7
ENSG00000205978.5,1601.1589265127516,1.1647526811760474,0.17474425406063038,6.665470561177464,2.6381869019944543e-11,2.0680520312285943e-09,NYNRIN
ENSG00000140807.4,100.15100032959103,-2.496588015431886,0.3757176464150601,-6.64485163061485,3.035226655617386e-11,2.3685705667529547e-09,NKD1
ENSG00000131242.11,31.83576260169551,2.2121992899041474,0.33343392989424253,6.6345956172061005,3.2539336269257755e-11,2.527854087572293e-09,RAB11FIP4
ENSG00000100626.12,466.115366566514,1.0014941501408128,0.1511410683551127,6.626221192163055,3.4438900750072494e-11,2.6516422959744706e-09,GALNT16
ENSG00000114270.11,1567.2167740943082,-1.2274391622695953,0.18540231570654622,-6.62040901480637,3.5820633882058207e-11,2.745825935277772e-09,COL7A1
ENSG00000114670.9,184.3731029289909,1.255514485743376,0.1899483121859376,6.609769106631341,3.849199034931471e-11,2.937600179786467e-09,NEK11
ENSG00000169750.4,72.48641094551047,-1.446332949323643,0.2188870925774434,-6.607666684648949,3.904244882104937e-11,2.96037396101547e-09,RAC3
ENSG00000148120.10,745.870919428581,-1.0962957783116125,0.16592122899372302,-6.607326771627799,3.913216561259194e-11,2.96037396101547e-09,C9orf3
ENSG00000143494.11,18.9733005141657,3.9437579588362,0.5978915850829712,6.596108821783991,4.220891602373521e-11,3.165485979199951e-09,VASH2
ENSG00000148848.10,1361.6587952124119,1.8359401543494325,0.2786404294633502,6.5889223537495125,4.4303038887289554e-11,3.2940165050789877e-09,ADAM12
ENSG00000119508.13,216.34062645602518,-2.116736730252565,0.3218496663613841,-6.576787088776468,4.807223507176471e-11,3.5589888905267173e-09,NR4A3
ENSG00000138074.10,443.6714494722837,-1.1932737532998383,0.18148936348485212,-6.574896348674638,4.8687072101981506e-11,3.5891695195520323e-09,SLC5A6
ENSG00000168994.9,1385.266082353792,-1.3813948489975523,0.21027029203064668,-6.569614925898402,5.0445547124624407e-11,3.691612681522053e-09,PXDC1
ENSG00000141298.13,2078.1870993667108,-1.2185256501212771,0.18575151232120926,-6.559977008500215,5.381607513157354e-11,3.917267586467983e-09,SSH2
